image_id,width,height,file_name,license,time_captured,original_url,isstatic,kaggle_id,filepath,num_garments
49010,682,1024,69d65eac6b61bab13dafb3b5965b0451.jpg,2,"September-December, 2018",http://farm8.staticflickr.com/7483/15677885509_96a83dd66e_n.jpg,1,69d65eac6b61bab13dafb3b5965b0451,/kaggle/working/data/images/69d65eac6b61bab13dafb3b5965b0451.jpg,6
49076,682,1024,9e046a8d92d78b588fc5922518707ee3.jpg,4,"September-December, 2018",http://farm5.staticflickr.com/4119/4910929153_4fe060eca8_n.jpg,1,9e046a8d92d78b588fc5922518707ee3,/kaggle/working/data/images/9e046a8d92d78b588fc5922518707ee3.jpg,7
49146,1024,1024,c2bfcf9969444f37bfcbb015d7cd516e.jpg,1,"September-December, 2018",http://farm8.staticflickr.com/7416/9896142163_20a1b24a9a_n.jpg,1,c2bfcf9969444f37bfcbb015d7cd516e,/kaggle/working/data/images/c2bfcf9969444f37bfcbb015d7cd516e.jpg,9
49213,683,1024,73ab27965c9827567852bb268e3bfe0d.jpg,0,"September-December, 2018",http://farm8.staticflickr.com/7425/9613228718_9403c16b4a_n.jpg,1,73ab27965c9827567852bb268e3bfe0d,/kaggle/working/data/images/73ab27965c9827567852bb268e3bfe0d.jpg,8
49239,682,1024,be033c3ce6eaab423b8fc3afc83f7701.jpg,4,"September-December, 2018",http://farm5.staticflickr.com/4468/37458628422_b0e8e4aed7_n.jpg,1,be033c3ce6eaab423b8fc3afc83f7701,/kaggle/working/data/images/be033c3ce6eaab423b8fc3afc83f7701.jpg,8
49361,1024,767,d5587843bf62b9ccc87651a20fdec930.jpg,5,"September-December, 2018",http://farm7.staticflickr.com/6227/6331115447_3f3b7dc3e3_n.jpg,1,d5587843bf62b9ccc87651a20fdec930,/kaggle/working/data/images/d5587843bf62b9ccc87651a20fdec930.jpg,7
49379,682,1024,2f42a9658574e2f3535879a506078500.jpg,2,"September-December, 2018",http://farm9.staticflickr.com/8648/15995604644_12f1f52e3e_n.jpg,1,2f42a9658574e2f3535879a506078500,/kaggle/working/data/images/2f42a9658574e2f3535879a506078500.jpg,8
49433,768,1024,a4647cfe1947726179b5cf9c7570944d.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3743/9503902484_ebce3235c9_n.jpg,1,a4647cfe1947726179b5cf9c7570944d,/kaggle/working/data/images/a4647cfe1947726179b5cf9c7570944d.jpg,9
49450,683,1024,e9ff4ea2b614911ae41b6bd5dcc24f6c.jpg,4,"September-December, 2018",http://farm3.staticflickr.com/2822/33468731242_fc0b6f6198_n.jpg,1,e9ff4ea2b614911ae41b6bd5dcc24f6c,/kaggle/working/data/images/e9ff4ea2b614911ae41b6bd5dcc24f6c.jpg,6
49519,682,1024,dfdb5d465085d08207b95bb119457d08.jpg,5,"September-December, 2018",http://farm3.staticflickr.com/2940/14111514310_d3780c9a32_n.jpg,1,dfdb5d465085d08207b95bb119457d08,/kaggle/working/data/images/dfdb5d465085d08207b95bb119457d08.jpg,2
49521,682,1024,24e08720f1619e87663a79d8ea5727a8.jpg,2,"September-December, 2018",http://farm6.staticflickr.com/5645/30442303370_275872116b_n.jpg,1,24e08720f1619e87663a79d8ea5727a8,/kaggle/working/data/images/24e08720f1619e87663a79d8ea5727a8.jpg,9
49525,1024,681,3af35a45e791506bf3086c992b09668a.jpg,2,"September-December, 2018",http://farm6.staticflickr.com/5771/20389412859_ebf0e10e64_n.jpg,1,3af35a45e791506bf3086c992b09668a,/kaggle/working/data/images/3af35a45e791506bf3086c992b09668a.jpg,7
49647,1024,1024,21a62490f1be5231ac6c13f4c027c9a1.jpg,4,"September-December, 2018",http://farm3.staticflickr.com/2823/34209111862_9bd6f5e007_n.jpg,1,21a62490f1be5231ac6c13f4c027c9a1,/kaggle/working/data/images/21a62490f1be5231ac6c13f4c027c9a1.jpg,4
49650,682,1024,493375cb90e80ab9805ea20daa49abaa.jpg,2,"September-December, 2018",http://farm3.staticflickr.com/2853/12894195063_1dab4b6596_n.jpg,1,493375cb90e80ab9805ea20daa49abaa,/kaggle/working/data/images/493375cb90e80ab9805ea20daa49abaa.jpg,4
49769,683,1024,b3a3c77edc8b2a09d621d726b2594fdd.jpg,4,"September-December, 2018",http://farm1.staticflickr.com/807/40631426654_76ed515fe3_n.jpg,1,b3a3c77edc8b2a09d621d726b2594fdd,/kaggle/working/data/images/b3a3c77edc8b2a09d621d726b2594fdd.jpg,11
49792,682,1024,f523abcd128930865d2c607c836b7874.jpg,0,"September-December, 2018",http://farm8.staticflickr.com/7009/6523181587_89d5efa937_n.jpg,1,f523abcd128930865d2c607c836b7874,/kaggle/working/data/images/f523abcd128930865d2c607c836b7874.jpg,8
49838,655,1024,fd0252e3fed11b47dc822f2c02f14085.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3065/2945443834_848f76a9ac_m.jpg,1,fd0252e3fed11b47dc822f2c02f14085,/kaggle/working/data/images/fd0252e3fed11b47dc822f2c02f14085.jpg,8
49967,446,1024,a3dc7ced163d8ead3651185dd8b693bc.jpg,3,"September-December, 2018",http://farm9.staticflickr.com/8737/16466138363_88aaf2e90d_n.jpg,1,a3dc7ced163d8ead3651185dd8b693bc,/kaggle/working/data/images/a3dc7ced163d8ead3651185dd8b693bc.jpg,2
50016,682,1024,2bf0657f0349407f82b691cb8650cdca.jpg,0,"September-December, 2018",http://farm6.staticflickr.com/5308/5567399824_9b8afd76b4_n.jpg,1,2bf0657f0349407f82b691cb8650cdca,/kaggle/working/data/images/2bf0657f0349407f82b691cb8650cdca.jpg,6
50249,682,1024,3d289c5cbd8ddf89ca1ad4864aa81736.jpg,2,"September-December, 2018",http://farm5.staticflickr.com/4568/26497594029_c9c6c9317b_n.jpg,1,3d289c5cbd8ddf89ca1ad4864aa81736,/kaggle/working/data/images/3d289c5cbd8ddf89ca1ad4864aa81736.jpg,3
50268,682,1024,73a8732bcb5ef8e0afc35a6966ba7ad7.jpg,0,"September-December, 2018",http://farm9.staticflickr.com/8494/28316090861_6b23e8463a_n.jpg,1,73a8732bcb5ef8e0afc35a6966ba7ad7,/kaggle/working/data/images/73a8732bcb5ef8e0afc35a6966ba7ad7.jpg,8
50395,1024,915,671cb261d0f1e522c1af51e2630b8631.jpg,1,"September-December, 2018",http://farm9.staticflickr.com/8369/8572556878_2e28a9e465_n.jpg,1,671cb261d0f1e522c1af51e2630b8631,/kaggle/working/data/images/671cb261d0f1e522c1af51e2630b8631.jpg,6
50424,681,1024,baa36d2035dde0edbdb02da7ebae90e0.jpg,4,"September-December, 2018",http://farm6.staticflickr.com/5185/5817364799_64b58db069_n.jpg,1,baa36d2035dde0edbdb02da7ebae90e0,/kaggle/working/data/images/baa36d2035dde0edbdb02da7ebae90e0.jpg,10
50503,716,1024,9385a8a4607481cbb89d49e0d2107993.jpg,1,"September-December, 2018",http://farm8.staticflickr.com/7375/9290459607_2c92752f1e_n.jpg,1,9385a8a4607481cbb89d49e0d2107993,/kaggle/working/data/images/9385a8a4607481cbb89d49e0d2107993.jpg,8
14747,683,1024,4f3dc08f04cf3c12804207741948ba6e.jpg,5,"March-August, 2018",http://farm9.staticflickr.com/8578/16505814999_0d8bd14327_n.jpg,1,4f3dc08f04cf3c12804207741948ba6e,/kaggle/working/data/images/4f3dc08f04cf3c12804207741948ba6e.jpg,9
6697,1024,682,db0891d16b1ebfa5e0489f1ee39fbb22.jpg,7,"March-August, 2018",https://unsplash.com,0,db0891d16b1ebfa5e0489f1ee39fbb22,/kaggle/working/data/images/db0891d16b1ebfa5e0489f1ee39fbb22.jpg,7
4523,683,1024,2fb87e1400e6011336d7f53625ac1cf3.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/26885245187,0,2fb87e1400e6011336d7f53625ac1cf3,/kaggle/working/data/images/2fb87e1400e6011336d7f53625ac1cf3.jpg,8
5512,625,1024,e7e3642665116b72dd1ba4b8390238b7.jpg,1,"March-August, 2018",http://farm1.staticflickr.com/551/19361357339_b212953e0c_n.jpg,1,e7e3642665116b72dd1ba4b8390238b7,/kaggle/working/data/images/e7e3642665116b72dd1ba4b8390238b7.jpg,9
6760,632,1024,f095bbe624474c98c1d683a0cd21a042.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/8628870402,0,f095bbe624474c98c1d683a0cd21a042,/kaggle/working/data/images/f095bbe624474c98c1d683a0cd21a042.jpg,6
4798,683,1024,6664d5e8ab5c7e06650f21c434af0c2e.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/29659798232,0,6664d5e8ab5c7e06650f21c434af0c2e,/kaggle/working/data/images/6664d5e8ab5c7e06650f21c434af0c2e.jpg,10
4517,682,1024,07d0cdf49943d667b687f9a2483c4b55.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/36540598864,0,07d0cdf49943d667b687f9a2483c4b55,/kaggle/working/data/images/07d0cdf49943d667b687f9a2483c4b55.jpg,8
13961,633,1024,a92ef2cdc8511946d0d194b34e0f6106.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/15375241621,0,a92ef2cdc8511946d0d194b34e0f6106,/kaggle/working/data/images/a92ef2cdc8511946d0d194b34e0f6106.jpg,7
765,1024,683,4c14f1db7396f9c3d4ef21c2b7ef110e.jpg,4,"March-August, 2018",http://farm1.staticflickr.com/975/41954916972_4a3b7f3ee6_n.jpg,1,4c14f1db7396f9c3d4ef21c2b7ef110e,/kaggle/working/data/images/4c14f1db7396f9c3d4ef21c2b7ef110e.jpg,4
3833,1024,680,a8793a38a108e8f776c7b068f9ff0b3a.jpg,5,"March-August, 2018",http://farm8.staticflickr.com/7530/15682586260_5751b6f234_n.jpg,1,a8793a38a108e8f776c7b068f9ff0b3a,/kaggle/working/data/images/a8793a38a108e8f776c7b068f9ff0b3a.jpg,4
2801,678,1024,c85fdf372cde78c4fe73f94052932d39.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4546/25013213258_426111ac71_n.jpg,1,c85fdf372cde78c4fe73f94052932d39,/kaggle/working/data/images/c85fdf372cde78c4fe73f94052932d39.jpg,6
2267,682,1024,6fe30e3e8996c3e473c233c0563e306e.jpg,4,"March-August, 2018",http://farm3.staticflickr.com/2461/3920732210_3290846c61_m.jpg,1,6fe30e3e8996c3e473c233c0563e306e,/kaggle/working/data/images/6fe30e3e8996c3e473c233c0563e306e.jpg,9
1901,694,1024,a545000c0512b9014dc1b90bd98f89eb.jpg,5,"March-August, 2018",http://farm3.staticflickr.com/2312/5768351927_074b479a90_n.jpg,1,a545000c0512b9014dc1b90bd98f89eb,/kaggle/working/data/images/a545000c0512b9014dc1b90bd98f89eb.jpg,6
3042,682,1024,749224dd29a738020f8b90d0b1e0ad67.jpg,4,"March-August, 2018",http://farm9.staticflickr.com/8456/8074270569_8c12d299bb_n.jpg,1,749224dd29a738020f8b90d0b1e0ad67,/kaggle/working/data/images/749224dd29a738020f8b90d0b1e0ad67.jpg,6
2354,1024,682,eef9d6759142d8541722d2b62367c9b0.jpg,7,"March-August, 2018",https://unsplash.com,0,eef9d6759142d8541722d2b62367c9b0,/kaggle/working/data/images/eef9d6759142d8541722d2b62367c9b0.jpg,8
528,682,1024,6a6bb77054aa50449b12a8173807f1dd.jpg,7,"March-August, 2018",https://unsplash.com,0,6a6bb77054aa50449b12a8173807f1dd,/kaggle/working/data/images/6a6bb77054aa50449b12a8173807f1dd.jpg,7
3011,682,1024,10ab56692c39b959063871f95d5fc818.jpg,0,"March-August, 2018",http://farm8.staticflickr.com/7220/7192911358_6a274c8068_n.jpg,1,10ab56692c39b959063871f95d5fc818,/kaggle/working/data/images/10ab56692c39b959063871f95d5fc818.jpg,3
13556,679,1024,f06bad4cf1754f458d4fdf83cddf90e3.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3367/3272055494_066615429d_m.jpg,1,f06bad4cf1754f458d4fdf83cddf90e3,/kaggle/working/data/images/f06bad4cf1754f458d4fdf83cddf90e3.jpg,6
258,1024,665,41c324169eeb24ed674c12b5ed730434.jpg,7,"March-August, 2018",https://unsplash.com,0,41c324169eeb24ed674c12b5ed730434,/kaggle/working/data/images/41c324169eeb24ed674c12b5ed730434.jpg,6
4057,724,1024,29f0a81d5f3af2db865a8af1570239b0.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/8588306474_9d9d76ced7_o.jpg,1,29f0a81d5f3af2db865a8af1570239b0,/kaggle/working/data/images/29f0a81d5f3af2db865a8af1570239b0.jpg,1
3542,682,1024,ea75bb03f6bc76289d862480beb9896f.jpg,0,"March-August, 2018",http://farm3.staticflickr.com/2477/32083215034_7943a6fcf1_n.jpg,1,ea75bb03f6bc76289d862480beb9896f,/kaggle/working/data/images/ea75bb03f6bc76289d862480beb9896f.jpg,4
3942,681,1024,5923e18cde1f5c97a270aa78c67f9245.jpg,5,"March-August, 2018",http://farm8.staticflickr.com/7045/6838138090_63ffe7a903_n.jpg,1,5923e18cde1f5c97a270aa78c67f9245,/kaggle/working/data/images/5923e18cde1f5c97a270aa78c67f9245.jpg,6
8826,682,1024,810971395fd46d39397592fe4a730a8b.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/33519009551_9d9d76ced7_o.jpg,1,810971395fd46d39397592fe4a730a8b,/kaggle/working/data/images/810971395fd46d39397592fe4a730a8b.jpg,7
5471,683,1024,a5a926f3a7c25e7335fd9e4114556dff.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/6959118438_9d9d76ced7_o.jpg,1,a5a926f3a7c25e7335fd9e4114556dff,/kaggle/working/data/images/a5a926f3a7c25e7335fd9e4114556dff.jpg,6
8030,683,1024,b0499b22084e781b5296965a3d1dbd3d.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/8583982126_9d9d76ced7_o.jpg,1,b0499b22084e781b5296965a3d1dbd3d,/kaggle/working/data/images/b0499b22084e781b5296965a3d1dbd3d.jpg,7
2903,608,1024,e2287572306e59c87d06eadb6325bc9d.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7073/7260167416_61c0af1afb_n.jpg,1,e2287572306e59c87d06eadb6325bc9d,/kaggle/working/data/images/e2287572306e59c87d06eadb6325bc9d.jpg,9
38735,768,1024,ec3ab619417a35fe05d2158b56274a67.jpg,4,"September-December, 2018",http://farm5.staticflickr.com/4169/34209070052_f656d90d11_n.jpg,1,ec3ab619417a35fe05d2158b56274a67,/kaggle/working/data/images/ec3ab619417a35fe05d2158b56274a67.jpg,5
39166,1024,1024,7019a8f9cdb8d584ad8edd46f42089e9.jpg,5,"September-December, 2018",http://farm1.staticflickr.com/337/31203879194_ed9f42334d_n.jpg,1,7019a8f9cdb8d584ad8edd46f42089e9,/kaggle/working/data/images/7019a8f9cdb8d584ad8edd46f42089e9.jpg,4
39293,819,1024,bcf25bef4bb97225f70fb060a435b9f4.jpg,1,"September-December, 2018",http://farm3.staticflickr.com/2812/9686994396_1beb883698_n.jpg,1,bcf25bef4bb97225f70fb060a435b9f4,/kaggle/working/data/images/bcf25bef4bb97225f70fb060a435b9f4.jpg,4
39458,768,1024,239dc088481abe13791ba8f0436e71f9.jpg,3,"September-December, 2018",http://farm5.staticflickr.com/4051/4359312402_dde5124ec0_n.jpg,1,239dc088481abe13791ba8f0436e71f9,/kaggle/working/data/images/239dc088481abe13791ba8f0436e71f9.jpg,4
40316,682,1024,66a259a48310f9f92f90df513107f6a6.jpg,0,"September-December, 2018",http://farm3.staticflickr.com/2593/3995125874_05992e3710_m.jpg,1,66a259a48310f9f92f90df513107f6a6,/kaggle/working/data/images/66a259a48310f9f92f90df513107f6a6.jpg,5
40344,682,1024,cbf05534155a37508711fad253657bc8.jpg,2,"September-December, 2018",http://farm9.staticflickr.com/8047/28947682173_7644dc930a_n.jpg,1,cbf05534155a37508711fad253657bc8,/kaggle/working/data/images/cbf05534155a37508711fad253657bc8.jpg,6
40561,681,1024,35d760f01fb96365de0670946416e45a.jpg,0,"September-December, 2018",http://farm6.staticflickr.com/5124/5219350782_04b127e704_n.jpg,1,35d760f01fb96365de0670946416e45a,/kaggle/working/data/images/35d760f01fb96365de0670946416e45a.jpg,5
40652,682,1024,50d4814a03a164233074f3db20b1f10e.jpg,2,"September-December, 2018",http://farm8.staticflickr.com/7567/15678171037_421b6994fd_n.jpg,1,50d4814a03a164233074f3db20b1f10e,/kaggle/working/data/images/50d4814a03a164233074f3db20b1f10e.jpg,7
40685,681,1024,7794457a0b40195bf2d7829b2de12773.jpg,2,"September-December, 2018",http://farm6.staticflickr.com/5694/30337375423_9a27e4561e_n.jpg,1,7794457a0b40195bf2d7829b2de12773,/kaggle/working/data/images/7794457a0b40195bf2d7829b2de12773.jpg,8
40713,1024,1024,676e9f159f7cb1da6e14125d97605a21.jpg,1,"September-December, 2018",http://farm8.staticflickr.com/7336/9712847351_853fd9edd4_n.jpg,1,676e9f159f7cb1da6e14125d97605a21,/kaggle/working/data/images/676e9f159f7cb1da6e14125d97605a21.jpg,2
40913,769,1024,1d8b723643da1124b4ef3ccae56bc4b8.jpg,2,"September-December, 2018",http://farm8.staticflickr.com/7368/11853842474_a35a5fac2b_n.jpg,1,1d8b723643da1124b4ef3ccae56bc4b8,/kaggle/working/data/images/1d8b723643da1124b4ef3ccae56bc4b8.jpg,4
42266,819,1024,a85eff7b1109d5b6f0eb71775cc4dbbf.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3747/9369256218_f2c6a3cafb_n.jpg,1,a85eff7b1109d5b6f0eb71775cc4dbbf,/kaggle/working/data/images/a85eff7b1109d5b6f0eb71775cc4dbbf.jpg,2
42590,680,1024,173c1699be27b80eeaf9939660425d75.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3395/4641508199_82d029b726_n.jpg,1,173c1699be27b80eeaf9939660425d75,/kaggle/working/data/images/173c1699be27b80eeaf9939660425d75.jpg,9
42753,781,1024,ac703ce9231d36b991f337765b567bbd.jpg,5,"September-December, 2018",http://farm5.staticflickr.com/4043/4205190433_b61fea4db7_m.jpg,1,ac703ce9231d36b991f337765b567bbd,/kaggle/working/data/images/ac703ce9231d36b991f337765b567bbd.jpg,7
45413,681,1024,1ed9f3091d23621ae304386c169c8e80.jpg,1,"September-December, 2018",http://farm8.staticflickr.com/7435/9298687632_218996f7ff_n.jpg,1,1ed9f3091d23621ae304386c169c8e80,/kaggle/working/data/images/1ed9f3091d23621ae304386c169c8e80.jpg,2
45724,760,1024,0903a59da50b453c85d2b1c7ada8c199.jpg,3,"September-December, 2018",http://farm8.staticflickr.com/7694/16525749883_2d84f2eb1f_n.jpg,1,0903a59da50b453c85d2b1c7ada8c199,/kaggle/working/data/images/0903a59da50b453c85d2b1c7ada8c199.jpg,4
45858,683,1024,6b84dc8562331e2df4ff210890ee4140.jpg,4,"September-December, 2018",http://farm5.staticflickr.com/4297/36009450162_3c46eb543f_n.jpg,1,6b84dc8562331e2df4ff210890ee4140,/kaggle/working/data/images/6b84dc8562331e2df4ff210890ee4140.jpg,10
46320,768,1024,4f4e6cd70ce446a605c7b10f2f66e4a1.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3940/15580270900_5f5d5e3dbb_n.jpg,1,4f4e6cd70ce446a605c7b10f2f66e4a1,/kaggle/working/data/images/4f4e6cd70ce446a605c7b10f2f66e4a1.jpg,2
46415,681,1024,8c746c0f11eae7565b1d6b2d7cf80345.jpg,4,"September-December, 2018",http://farm6.staticflickr.com/5484/14443591316_360f87251d_n.jpg,1,8c746c0f11eae7565b1d6b2d7cf80345,/kaggle/working/data/images/8c746c0f11eae7565b1d6b2d7cf80345.jpg,11
46531,682,1024,658e68c25952489a4eaa2ae11984c7db.jpg,2,"September-December, 2018",http://farm5.staticflickr.com/4584/24662254068_4586ea1803_n.jpg,1,658e68c25952489a4eaa2ae11984c7db,/kaggle/working/data/images/658e68c25952489a4eaa2ae11984c7db.jpg,9
46548,1024,1024,21cafd1c11e1fb4a80b883a1d3073e60.jpg,4,"September-December, 2018",http://farm6.staticflickr.com/5668/22504140095_68d8872a40_n.jpg,1,21cafd1c11e1fb4a80b883a1d3073e60,/kaggle/working/data/images/21cafd1c11e1fb4a80b883a1d3073e60.jpg,5
47129,682,1024,cbf854bf691e7f04629d23605b0dbd34.jpg,3,"September-December, 2018",http://farm6.staticflickr.com/5676/23508671992_2fc0d65c9a_n.jpg,1,cbf854bf691e7f04629d23605b0dbd34,/kaggle/working/data/images/cbf854bf691e7f04629d23605b0dbd34.jpg,6
47260,682,1024,60a663faa26e835cdc894975eae32fef.jpg,5,"September-December, 2018",http://farm8.staticflickr.com/7350/9253510945_e15600ea45_n.jpg,1,60a663faa26e835cdc894975eae32fef,/kaggle/working/data/images/60a663faa26e835cdc894975eae32fef.jpg,5
47720,682,1024,f4e28c087074604c999442a165976842.jpg,2,"September-December, 2018",http://farm9.staticflickr.com/8417/28947747313_765efee220_n.jpg,1,f4e28c087074604c999442a165976842,/kaggle/working/data/images/f4e28c087074604c999442a165976842.jpg,7
48590,682,1024,78e4ba208c0fff956ebcb5ab04eb1f8d.jpg,2,"September-December, 2018",http://farm4.staticflickr.com/3859/15159661822_d35c56e802_n.jpg,1,78e4ba208c0fff956ebcb5ab04eb1f8d,/kaggle/working/data/images/78e4ba208c0fff956ebcb5ab04eb1f8d.jpg,6
48847,682,1024,4c01a8257c6593e8056f2d4f7e1ab84a.jpg,1,"September-December, 2018",http://farm4.staticflickr.com/3481/3971218543_e3cc556de0_n.jpg,1,4c01a8257c6593e8056f2d4f7e1ab84a,/kaggle/working/data/images/4c01a8257c6593e8056f2d4f7e1ab84a.jpg,9
48888,682,1024,366c3997efe10ac9355fdc824bf67eed.jpg,0,"September-December, 2018",http://farm4.staticflickr.com/3947/15467877991_f439105058_n.jpg,1,366c3997efe10ac9355fdc824bf67eed,/kaggle/working/data/images/366c3997efe10ac9355fdc824bf67eed.jpg,1
49078,682,1024,78b21dc61b37ba99d5c0a9fabb01880b.jpg,2,"September-December, 2018",http://farm9.staticflickr.com/8047/29152469333_2fff7fe857_n.jpg,1,78b21dc61b37ba99d5c0a9fabb01880b,/kaggle/working/data/images/78b21dc61b37ba99d5c0a9fabb01880b.jpg,3
49498,683,1024,7b53119c561cdd911242767cafd842ba.jpg,2,"September-December, 2018",http://farm9.staticflickr.com/8157/29154894383_8f7922d59f_n.jpg,1,7b53119c561cdd911242767cafd842ba,/kaggle/working/data/images/7b53119c561cdd911242767cafd842ba.jpg,3
49615,465,1024,10e122244a7071e95f8f0670719c489a.jpg,3,"September-December, 2018",http://farm4.staticflickr.com/3884/15319119266_ac34642d91_n.jpg,1,10e122244a7071e95f8f0670719c489a,/kaggle/working/data/images/10e122244a7071e95f8f0670719c489a.jpg,3
49744,682,1024,1746cc9da0350e688dd9602880adcc34.jpg,4,"September-December, 2018",http://farm8.staticflickr.com/7429/16298581210_a6c5b4ed7d_n.jpg,1,1746cc9da0350e688dd9602880adcc34,/kaggle/working/data/images/1746cc9da0350e688dd9602880adcc34.jpg,6
49780,682,1024,23f93839eefda81a494b9ee8c18dad07.jpg,2,"September-December, 2018",http://farm4.staticflickr.com/3908/14973616168_bba05a9afa_n.jpg,1,23f93839eefda81a494b9ee8c18dad07,/kaggle/working/data/images/23f93839eefda81a494b9ee8c18dad07.jpg,10
49930,1024,1024,eba0a3a53647402b959ccd70e081b4b1.jpg,2,"September-December, 2018",http://farm6.staticflickr.com/5507/18633129478_d30937c914_n.jpg,1,eba0a3a53647402b959ccd70e081b4b1,/kaggle/working/data/images/eba0a3a53647402b959ccd70e081b4b1.jpg,7
23254,1024,768,3a9eac7bf17f70480202b03a3f1deda0.jpg,1,"March-August, 2018",http://farm2.staticflickr.com/1481/25230325114_3c66dd089f_n.jpg,1,3a9eac7bf17f70480202b03a3f1deda0,/kaggle/working/data/images/3a9eac7bf17f70480202b03a3f1deda0.jpg,5
25006,1024,682,1ad09b33fe9c91160509c7a13fa9ada1.jpg,7,"March-August, 2018",https://unsplash.com,0,1ad09b33fe9c91160509c7a13fa9ada1,/kaggle/working/data/images/1ad09b33fe9c91160509c7a13fa9ada1.jpg,3
20973,768,1024,ebe75fa48273ca2e8234402b9469c488.jpg,7,"March-August, 2018",https://unsplash.com,0,ebe75fa48273ca2e8234402b9469c488,/kaggle/working/data/images/ebe75fa48273ca2e8234402b9469c488.jpg,4
22017,1024,682,3d22395a14000ba31f3bd7afcd5fe1c2.jpg,10,"March-August, 2018",https://burst.shopify.com,0,3d22395a14000ba31f3bd7afcd5fe1c2,/kaggle/working/data/images/3d22395a14000ba31f3bd7afcd5fe1c2.jpg,10
22150,1024,682,604324c06800ae9abbfb00de479a8f9d.jpg,7,"March-August, 2018",https://unsplash.com,0,604324c06800ae9abbfb00de479a8f9d,/kaggle/working/data/images/604324c06800ae9abbfb00de479a8f9d.jpg,3
25395,650,1024,e74914f328bcec4a92d9a43c4485b500.jpg,1,"March-August, 2018",http://farm3.staticflickr.com/2845/34303225485_367f86a006_n.jpg,1,e74914f328bcec4a92d9a43c4485b500,/kaggle/working/data/images/e74914f328bcec4a92d9a43c4485b500.jpg,8
21218,683,1024,34e10e39c91a638dbaebe01ea8bc3243.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/16765047530,0,34e10e39c91a638dbaebe01ea8bc3243,/kaggle/working/data/images/34e10e39c91a638dbaebe01ea8bc3243.jpg,10
22569,682,1024,29f48ae208d686fb50ccf648df895406.jpg,4,"March-August, 2018",https://www.flickr.com/photos/westerncanadafashionweek/8607643060,0,29f48ae208d686fb50ccf648df895406,/kaggle/working/data/images/29f48ae208d686fb50ccf648df895406.jpg,8
22845,682,1024,89f54c3ee3f4890e5b42d95a2c4b4436.jpg,7,"March-August, 2018",https://unsplash.com,0,89f54c3ee3f4890e5b42d95a2c4b4436,/kaggle/working/data/images/89f54c3ee3f4890e5b42d95a2c4b4436.jpg,7
22737,681,1024,37b664f40aa6b4ef1630859feb9cabb1.jpg,7,"March-August, 2018",https://unsplash.com,0,37b664f40aa6b4ef1630859feb9cabb1,/kaggle/working/data/images/37b664f40aa6b4ef1630859feb9cabb1.jpg,2
23032,1024,683,731a9565609a8b825b2e1046fdc6853c.jpg,8,"March-August, 2018",https://www.pexels.com,0,731a9565609a8b825b2e1046fdc6853c,/kaggle/working/data/images/731a9565609a8b825b2e1046fdc6853c.jpg,5
22403,725,1024,ec0ccacc9a8488b6ee8e64d929314df0.jpg,7,"March-August, 2018",https://unsplash.com,0,ec0ccacc9a8488b6ee8e64d929314df0,/kaggle/working/data/images/ec0ccacc9a8488b6ee8e64d929314df0.jpg,3
24690,1024,680,e2b5001b18549e08033082e5340ec275.jpg,5,"March-August, 2018",http://farm4.staticflickr.com/3707/11560528223_a7bd7fcc9d_n.jpg,1,e2b5001b18549e08033082e5340ec275,/kaggle/working/data/images/e2b5001b18549e08033082e5340ec275.jpg,6
22397,683,1024,757f0ead8ef05cb88bcce83c50008c5f.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3954/33070598153_b7faf6bccf_n.jpg,1,757f0ead8ef05cb88bcce83c50008c5f,/kaggle/working/data/images/757f0ead8ef05cb88bcce83c50008c5f.jpg,6
24478,1024,683,e6443b6a04b6bfc0f66d677a9e2f5e86.jpg,4,"March-August, 2018",http://farm1.staticflickr.com/413/32376403345_85480bb87f_n.jpg,1,e6443b6a04b6bfc0f66d677a9e2f5e86,/kaggle/working/data/images/e6443b6a04b6bfc0f66d677a9e2f5e86.jpg,3
21730,693,1024,3da8757b24b61450cd67f3ab6fcbee5d.jpg,4,"March-August, 2018",http://farm3.staticflickr.com/2805/12551670383_ac7ace3fdf_n.jpg,1,3da8757b24b61450cd67f3ab6fcbee5d,/kaggle/working/data/images/3da8757b24b61450cd67f3ab6fcbee5d.jpg,6
